household_id,person_number,employment_status2code,lab_salary_raw,salary,salary_status,employment_status,salary_flag
662110590000012301,02,3,888888888,,Not applicable (not employed),Not economically active,
662110590000012301,03,1,1000,1000,Reported,Employed,
662110590000012301,04,3,888888888,,Not applicable (not employed),Not economically active,
662204950000006401,01,1,5600,5600,Reported,Employed,
662204950000029601,02,1,3000,3000,Reported,Employed,
663100670000002301,01,3,888888888,,Not applicable (not employed),Not economically active,
663100670000002301,02,3,888888888,,Not applicable (not employed),Not economically active,
663100670000002301,03,1,1800,1800,Reported,Employed,
663100670000002301,04,1,3000,3000,Reported,Employed,
663100670000002301,05,3,888888888,,Not applicable (not employed),Not economically active,
663100670000004601,01,1,1800,1800,Reported,Employed,
663100670000004601,02,3,888888888,,Not applicable (not employed),Not economically active,
663100670000006901,01,3,888888888,,Not applicable (not employed),Not economically active,
663100670000006901,02,3,888888888,,Not applicable (not employed),Not economically active,
663100670000009201,01,1,3000,3000,Reported,Employed,
663100720000004001,01,1,3000,3000,Reported,Employed,
664100050000001401,02,2,888888888,,Not applicable (not employed),Unemployed,
664100050000001401,03,3,888888888,,Not applicable (not employed),Not economically active,
664100050000003301,01,2,888888888,,Not applicable (not employed),Unemployed,
664100050000003301,02,1,3000,3000,Reported,Employed,
664100050000005201,02,1,3000,3000,Reported,Employed,
664100050000005201,03,2,888888888,,Not applicable (not employed),Unemployed,
664100050000005201,04,3,888888888,,Not applicable (not employed),Not economically active,
664100050000005201,05,3,888888888,,Not applicable (not employed),Not economically active,
664100050000009001,02,2,888888888,,Not applicable (not employed),Unemployed,
664100050000009001,03,2,888888888,,Not applicable (not employed),Unemployed,
664100050000009001,04,3,888888888,,Not applicable (not employed),Not economically active,
664100050000009001,05,3,888888888,,Not applicable (not employed),Not economically active,
664100050000010901,02,3,888888888,,Not applicable (not employed),Not economically active,
664100050000010901,03,3,888888888,,Not applicable (not employed),Not economically active,
664100050000012801,01,3,888888888,,Not applicable (not employed),Not economically active,
664100050000014701,01,3,888888888,,Not applicable (not employed),Not economically active,
664100050000016601,02,3,888888888,,Not applicable (not employed),Not economically active,
664100050000016601,03,3,888888888,,Not applicable (not employed),Not economically active,
664100050000016601,04,3,888888888,,Not applicable (not employed),Not economically active,
664100050000016601,05,3,888888888,,Not applicable (not employed),Not economically active,
664100050000016601,06,3,888888888,,Not applicable (not employed),Not economically active,
664100050000016601,07,3,888888888,,Not applicable (not employed),Not economically active,
664100050000020401,01,3,888888888,,Not applicable (not employed),Not economically active,
664100050000020401,02,1,7800,7800,Reported,Employed,
664100050000020401,04,3,888888888,,Not applicable (not employed),Not economically active,
664100660000007801,01,1,900,900,Reported,Employed,
664100660000007801,02,3,888888888,,Not applicable (not employed),Not economically active,
664100660000007801,03,2,888888888,,Not applicable (not employed),Unemployed,
664100660000007801,04,2,888888888,,Not applicable (not employed),Unemployed,
664100660000007801,05,3,888888888,,Not applicable (not employed),Not economically active,
664100660000009901,01,1,10000,10000,Reported,Employed,
664100660000009901,02,2,888888888,,Not applicable (not employed),Unemployed,
664100820000001301,01,3,888888888,,Not applicable (not employed),Not economically active,
664100820000001301,02,2,888888888,,Not applicable (not employed),Unemployed,
664100820000001301,03,2,888888888,,Not applicable (not employed),Unemployed,
664100820000002801,01,2,888888888,,Not applicable (not employed),Unemployed,
664100820000002801,02,1,3000,3000,Reported,Employed,
664100820000005801,01,1,3000,3000,Reported,Employed,
664100820000007301,01,1,36000,36000,Reported,Employed,
664100820000007301,02,1,4000,4000,Reported,Employed,
664100820000008801,01,1,4000,4000,Reported,Employed,
664100820000008801,02,1,1500,1500,Reported,Employed,
664100820000008801,03,2,888888888,,Not applicable (not employed),Unemployed,
664100820000010301,01,1,6000,6000,Reported,Employed,
664100820000013301,01,1,2200,2200,Reported,Employed,
664100820000016301,01,1,6000,6000,Reported,Employed,
664100820000016301,02,2,888888888,,Not applicable (not employed),Unemployed,
664100820000017801,01,1,6800,6800,Reported,Employed,
664100820000017801,02,2,888888888,,Not applicable (not employed),Unemployed,
664100820000019301,01,1,2000,2000,Reported,Employed,
664100820000022301,01,1,15500,15500,Reported,Employed,
664100970000000501,01,1,30000,30000,Reported,Employed,
664100970000000501,02,1,13000,13000,Reported,Employed,
664100970000005301,01,2,888888888,,Not applicable (not employed),Unemployed,
664100970000005301,02,3,888888888,,Not applicable (not employed),Not economically active,
664100970000005301,03,3,888888888,,Not applicable (not employed),Not economically active,
664100970000005301,04,2,888888888,,Not applicable (not employed),Unemployed,
664100970000005301,05,2,888888888,,Not applicable (not employed),Unemployed,
664100970000010101,01,1,10000,10000,Reported,Employed,
664100970000010101,02,1,1500,1500,Reported,Employed,
664101000000005801,01,3,888888888,,Not applicable (not employed),Not economically active,
664101000000007601,01,2,888888888,,Not applicable (not employed),Unemployed,
664101000000007601,02,3,888888888,,Not applicable (not employed),Not economically active,
664101000000009401,03,2,888888888,,Not applicable (not employed),Unemployed,
664101000000013001,01,3,888888888,,Not applicable (not employed),Not economically active,
664101000000013001,02,3,888888888,,Not applicable (not employed),Not economically active,
664101000000016601,01,3,888888888,,Not applicable (not employed),Not economically active,
664101650000000701,01,3,888888888,,Not applicable (not employed),Not economically active,
664101650000002701,01,1,3400,3400,Reported,Employed,
664101650000002701,02,1,2000,2000,Reported,Employed,
664101650000006701,02,3,888888888,,Not applicable (not employed),Not economically active,
664101650000006701,03,2,888888888,,Not applicable (not employed),Unemployed,
664101650000006701,04,3,888888888,,Not applicable (not employed),Not economically active,
664101650000010701,01,3,888888888,,Not applicable (not employed),Not economically active,
664101650000010701,02,3,888888888,,Not applicable (not employed),Not economically active,
664101650000010701,03,3,888888888,,Not applicable (not employed),Not economically active,
664101650000012701,01,1,1600,1600,Reported,Employed,
664101650000012701,02,1,5000,5000,Reported,Employed,
664101650000014701,03,2,888888888,,Not applicable (not employed),Unemployed,
664101650000014701,04,3,888888888,,Not applicable (not employed),Not economically active,
664101650000014701,05,3,888888888,,Not applicable (not employed),Not economically active,
664101650000016701,01,1,2000,2000,Reported,Employed,
664101650000016701,02,1,400,400,Reported,Employed,
664101650000018701,01,1,4000,4000,Reported,Employed,
664101800000000801,01,2,888888888,,Not applicable (not employed),Unemployed,
664101800000003401,01,3,888888888,,Not applicable (not employed),Not economically active,
664101800000003401,02,1,800,800,Reported,Employed,
664101800000008601,02,3,888888888,,Not applicable (not employed),Not economically active,
664101800000008601,03,3,888888888,,Not applicable (not employed),Not economically active,
664101800000008601,04,3,888888888,,Not applicable (not employed),Not economically active,
664101800000011201,01,3,888888888,,Not applicable (not employed),Not economically active,
664101800000011201,02,2,888888888,,Not applicable (not employed),Unemployed,
664101800000011201,03,3,888888888,,Not applicable (not employed),Not economically active,
664101800000013801,01,3,888888888,,Not applicable (not employed),Not economically active,
664101800000013801,02,3,888888888,,Not applicable (not employed),Not economically active,
664101800000013801,03,3,888888888,,Not applicable (not employed),Not economically active,
664101800000013801,04,2,888888888,,Not applicable (not employed),Unemployed,
664101800000013801,05,3,888888888,,Not applicable (not employed),Not economically active,
664101800000016401,01,3,888888888,,Not applicable (not employed),Not economically active,
664101800000016401,02,1,1500,1500,Reported,Employed,
664101800000019001,01,1,1000,1000,Reported,Employed,
664101800000026801,01,1,3200,3200,Reported,Employed,
664101800000026801,02,1,800,800,Reported,Employed,
664101850000001401,01,1,100000,100000,Reported,Employed,
664101850000001401,02,1,888888888,,Non-response (employed),Employed,
664101850000001401,03,1,15000,15000,Reported,Employed,
664101850000002901,01,1,5000,5000,Reported,Employed,
664101850000004401,02,1,5000,5000,Reported,Employed,
664101850000005901,01,2,888888888,,Not applicable (not employed),Unemployed,
664101850000005901,03,3,888888888,,Not applicable (not employed),Not economically active,
664101850000005901,04,2,888888888,,Not applicable (not employed),Unemployed,
664101850000007401,01,2,888888888,,Not applicable (not employed),Unemployed,
664101850000007401,02,3,888888888,,Not applicable (not employed),Not economically active,
664101850000007401,03,2,888888888,,Not applicable (not employed),Unemployed,
664101850000007401,04,3,888888888,,Not applicable (not employed),Not economically active,
664101850000008901,01,1,1500,1500,Reported,Employed,
664101850000011901,02,3,888888888,,Not applicable (not employed),Not economically active,
664101850000011901,03,3,888888888,,Not applicable (not employed),Not economically active,
664101850000011901,04,3,888888888,,Not applicable (not employed),Not economically active,
664101850000013401,01,3,888888888,,Not applicable (not employed),Not economically active,
664101850000016401,01,1,2500,2500,Reported,Employed,
664101850000016401,02,3,888888888,,Not applicable (not employed),Not economically active,
664102030000002101,01,1,20000,20000,Reported,Employed,
664102030000002101,02,1,20000,20000,Reported,Employed,
664102030000005001,01,1,30000,30000,Reported,Employed,
664102030000005001,02,3,888888888,,Not applicable (not employed),Not economically active,
664102030000013701,01,3,888888888,,Not applicable (not employed),Not economically active,
664102030000013701,02,2,888888888,,Not applicable (not employed),Unemployed,
664102120000004501,01,3,888888888,,Not applicable (not employed),Not economically active,
664102120000006401,01,3,888888888,,Not applicable (not employed),Not economically active,
664102120000012101,02,3,888888888,,Not applicable (not employed),Not economically active,
664102120000014001,01,3,888888888,,Not applicable (not employed),Not economically active,
664102120000015901,02,3,888888888,,Not applicable (not employed),Not economically active,
664102230000006001,01,2,888888888,,Not applicable (not employed),Unemployed,
664102230000010401,02,2,888888888,,Not applicable (not employed),Unemployed,
664102230000012601,01,2,888888888,,Not applicable (not employed),Unemployed,
664102230000012601,02,2,888888888,,Not applicable (not employed),Unemployed,
664102230000014801,02,1,18000,18000,Reported,Employed,
664102230000014801,03,2,888888888,,Not applicable (not employed),Unemployed,
664102230000014801,04,2,888888888,,Not applicable (not employed),Unemployed,
664102230000017001,01,1,4000,4000,Reported,Employed,
664102230000017001,02,2,888888888,,Not applicable (not employed),Unemployed,
