household_id,person_number,education_level_code,education_attendance_code,institution_type_code,reason_not_attending_code,education_level_flag,education_attendance_flag,education_level,education_attendance,institution_type,reason_not_attending
582101040000013901,02,29,2,88,18,NA,NA,NA,No,Not applicable,Other reason
582101040000015601,01,98,2,88,1,NA,NA,No schooling,No,Not applicable,Too old/young
582101040000015601,02,10,2,88,9,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Unable to perform at school
582101040000015601,03,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
582101040000015601,04,11,1,2,88,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,Yes,School (Grade R-12),Not applicable
582101040000015601,05,8,1,2,88,NA,NA,Grade 8/Standard 6/Form 1,Yes,School (Grade R-12),Not applicable
582101040000015601,06,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
582101040000019001,01,29,2,88,1,NA,NA,NA,No,Not applicable,Too old/young
582101040000019001,02,8,2,88,10,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Illness
582101040000019001,03,12,2,88,16,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Not accepted for enrolment
582101040000019001,04,11,2,88,8,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Education useless / not interesting
582102120000002701,01,12,2,88,2,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Completed education / satisfied / doesn't want to study
582102120000006501,01,4,2,88,1,NA,NA,Grade 4/Standard 2,No,Not applicable,Too old/young
582102120000006501,02,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
582102120000010301,02,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
582102120000010301,03,10,2,88,18,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Other reason
582102120000010301,04,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
582102120000010301,05,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
582102120000010301,06,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
582102120000021701,01,9,2,88,1,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,Too old/young
582102120000021701,03,9,2,88,1,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,Too old/young
582102120000021701,04,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
582102520000003001,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
582102520000003001,02,12,1,6,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,TVET college,Not applicable
582102520000003001,03,12,1,5,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Higher education institution (university / university of technology),Not applicable
582102520000003001,04,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
582102520000006101,01,29,2,88,1,NA,NA,NA,No,Not applicable,Too old/young
582102520000006101,02,24,2,88,18,NA,NA,Bachelor's Degree/Occupational Cert NQF 7,No,Not applicable,Other reason
582102520000006101,03,22,2,88,18,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Other reason
582102520000006101,04,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
582102520000006101,05,7,1,2,88,NA,NA,Grade 7/Standard 5/ABET/AET 3,Yes,School (Grade R-12),Not applicable
582102520000012301,01,98,2,88,18,NA,NA,No schooling,No,Not applicable,Other reason
582102520000018501,01,6,2,88,1,NA,NA,Grade 6/Standard 4,No,Not applicable,Too old/young
582102520000018501,02,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
582102520000018501,03,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
582102520000021601,02,21,2,88,7,NA,NA,Higher/National/Advanced Certificate with Grade 12/NQF 5,No,Not applicable,Family commitment (e.g. child minding)
582102520000021601,03,22,2,88,7,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Family commitment (e.g. child minding)
582102520000027801,02,9,2,88,1,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,Too old/young
582102520000027801,03,8,2,88,1,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Too old/young
582102800000002701,01,10,2,88,1,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Too old/young
582102800000014701,01,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
582102800000017701,01,29,2,88,1,NA,NA,NA,No,Not applicable,Too old/young
582102800000017701,02,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
582102800000017701,03,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583100710000001501,01,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
583100710000001501,02,29,2,88,18,NA,NA,NA,No,Not applicable,Other reason
583100710000001501,03,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
583100710000001501,04,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583100710000003401,01,98,2,88,18,NA,NA,No schooling,No,Not applicable,Other reason
583100710000005301,01,16,2,88,5,NA,NA,N4/NTC 4/Occupational Cert NQF 5,No,Not applicable,No money for fees
583100710000007201,01,11,2,88,12,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Failed exams
583100710000009101,02,29,2,88,18,NA,NA,NA,No,Not applicable,Other reason
583100710000009101,03,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583100710000009101,04,8,1,2,88,NA,NA,Grade 8/Standard 6/Form 1,Yes,School (Grade R-12),Not applicable
583100710000011001,01,10,2,88,18,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Other reason
583100710000012901,03,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
583100710000012901,04,22,2,88,18,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Other reason
583100710000012901,05,22,2,88,18,NA,NA,Diploma with Grade 12/Occupational Cert NQF 6,No,Not applicable,Other reason
583100710000012901,06,11,1,2,88,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,Yes,School (Grade R-12),Not applicable
583100710000012901,07,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583100710000012901,08,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583100710000014801,01,7,2,88,18,NA,NA,Grade 7/Standard 5/ABET/AET 3,No,Not applicable,Other reason
583100710000022401,01,98,2,88,1,NA,NA,No schooling,No,Not applicable,Too old/young
583100710000022401,02,8,2,88,18,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Other reason
583100930000007901,01,21,2,88,18,NA,NA,Higher/National/Advanced Certificate with Grade 12/NQF 5,No,Not applicable,Other reason
583100930000010901,01,11,2,88,1,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Too old/young
583100930000010901,02,25,2,88,18,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,Other reason
583100930000010901,03,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
583100930000016901,01,11,2,88,12,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Failed exams
583101000000001301,01,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
583101000000002901,03,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
583101000000002901,04,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
583101000000004501,01,10,2,88,1,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Too old/young
583101000000006101,01,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
583101000000007701,01,6,2,88,1,NA,NA,Grade 6/Standard 4,No,Not applicable,Too old/young
583101000000010901,01,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
583101000000012501,01,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
583101000000014101,01,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
583101000000015701,01,12,2,88,10,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Illness
583101000000015701,02,8,1,2,88,NA,NA,Grade 8/Standard 6/Form 1,Yes,School (Grade R-12),Not applicable
583101000000017301,01,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
583101000000025301,01,25,2,88,18,NA,NA,Honours Degree/Postgrad Diploma/Occupational Cert NQF 8,No,Not applicable,Other reason
583101000000026901,01,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
583101000000028501,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
583101000000028501,02,12,2,88,16,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Not accepted for enrolment
583101000000030101,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
583102170000003801,02,23,2,88,18,NA,NA,Higher Diploma/B-Tech/Occupational Cert NQF 7,No,Not applicable,Other reason
583102170000003801,03,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
583102170000005601,01,29,2,88,1,NA,NA,NA,No,Not applicable,Too old/young
583102170000005601,02,11,2,88,12,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Failed exams
583102170000005601,03,11,2,88,10,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Illness
583102170000005601,04,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
583102170000007401,01,29,2,88,18,NA,NA,NA,No,Not applicable,Other reason
583102170000007401,02,11,1,2,88,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,Yes,School (Grade R-12),Not applicable
583102170000009201,01,4,2,88,5,NA,NA,Grade 4/Standard 2,No,Not applicable,No money for fees
583102170000009201,02,7,2,88,17,NA,NA,Grade 7/Standard 5/ABET/AET 3,No,Not applicable,No time / too busy
583102170000009201,03,6,2,88,18,NA,NA,Grade 6/Standard 4,No,Not applicable,Other reason
583102170000012801,01,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
583102340000004001,01,98,2,88,1,NA,NA,No schooling,No,Not applicable,Too old/young
583102340000004001,02,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583102340000005501,01,5,2,88,1,NA,NA,Grade 5/Standard 3/ABET/AET 2,No,Not applicable,Too old/young
583102340000005501,02,7,2,88,1,NA,NA,Grade 7/Standard 5/ABET/AET 3,No,Not applicable,Too old/young
583102340000005501,03,9,2,88,9,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,Unable to perform at school
583102340000005501,04,9,2,88,10,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,No,Not applicable,Illness
583102340000007001,01,11,2,88,7,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Family commitment (e.g. child minding)
583102340000007001,02,8,1,2,88,NA,NA,Grade 8/Standard 6/Form 1,Yes,School (Grade R-12),Not applicable
583102340000010001,02,2,2,88,1,NA,NA,Grade 2/Sub B/Class 2,No,Not applicable,Too old/young
583102340000010001,03,8,1,2,88,NA,NA,Grade 8/Standard 6/Form 1,Yes,School (Grade R-12),Not applicable
583102340000011501,01,2,2,88,1,NA,NA,Grade 2/Sub B/Class 2,No,Not applicable,Too old/young
583102340000011501,02,7,2,88,9,NA,NA,Grade 7/Standard 5/ABET/AET 3,No,Not applicable,Unable to perform at school
583102340000011501,03,7,2,88,10,NA,NA,Grade 7/Standard 5/ABET/AET 3,No,Not applicable,Illness
583102340000011501,04,8,1,2,88,NA,NA,Grade 8/Standard 6/Form 1,Yes,School (Grade R-12),Not applicable
583102340000013001,01,11,2,88,4,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Difficulty getting there (transport)
583102340000013001,02,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
583102340000013001,03,8,2,88,10,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Illness
583102340000013001,04,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583102340000013001,05,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
583102340000013001,06,7,1,2,88,NA,NA,Grade 7/Standard 5/ABET/AET 3,Yes,School (Grade R-12),Not applicable
583102340000017501,01,6,2,88,5,NA,NA,Grade 6/Standard 4,No,Not applicable,No money for fees
583102610000001201,01,11,2,88,1,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Too old/young
583102610000001201,02,12,1,5,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Higher education institution (university / university of technology),Not applicable
583102610000001201,03,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
583102610000001201,04,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583102610000006801,02,12,1,6,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,TVET college,Not applicable
583102610000006801,03,29,2,88,1,NA,NA,NA,No,Not applicable,Too old/young
583102610000006801,04,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
583102610000009601,01,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
583102610000009602,01,12,1,5,88,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,Yes,Higher education institution (university / university of technology),Not applicable
583102610000012401,01,98,2,88,1,NA,NA,No schooling,No,Not applicable,Too old/young
583102610000012401,02,12,2,88,5,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,No money for fees
583102610000012401,03,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583102610000012401,04,9,1,2,88,NA,NA,Grade 9/Standard 7/Form 2/ABET/AET 4/NCV 1,Yes,School (Grade R-12),Not applicable
583102610000012401,08,10,2,88,9,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Unable to perform at school
583102610000018001,01,11,2,88,7,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Family commitment (e.g. child minding)
583102610000020801,01,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
583102610000023601,01,11,2,88,10,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Illness
583102610000034801,01,8,2,88,1,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Too old/young
584100050000014101,01,6,2,88,18,NA,NA,Grade 6/Standard 4,No,Not applicable,Other reason
584100050000052601,02,29,2,88,1,NA,NA,NA,No,Not applicable,Too old/young
584100050000058101,01,10,2,88,18,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Other reason
584100050000058101,02,29,2,88,18,NA,NA,NA,No,Not applicable,Other reason
584100110000000301,01,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
584100110000000301,02,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
584100110000000301,03,98,2,88,9,NA,NA,No schooling,No,Not applicable,Unable to perform at school
584100110000007101,01,8,2,88,18,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Other reason
584100110000007101,02,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
584100110000010501,01,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
584100110000013901,01,11,2,88,1,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Too old/young
584100110000013901,02,29,2,88,6,NA,NA,NA,No,Not applicable,"Working (at home, business or job)"
584100110000013901,03,12,2,88,16,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Not accepted for enrolment
584100110000017301,01,12,2,88,6,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,"Working (at home, business or job)"
584100110000020701,01,6,2,88,18,NA,NA,Grade 6/Standard 4,No,Not applicable,Other reason
584100110000020701,02,8,2,88,18,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Other reason
584100110000030901,01,18,2,88,6,NA,NA,N6/NTC 6/Occupational Cert NQF 5,No,Not applicable,"Working (at home, business or job)"
584100110000034301,01,11,2,88,11,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Pregnancy
585100610000000801,02,10,2,88,7,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,No,Not applicable,Family commitment (e.g. child minding)
585100610000000801,03,98,2,88,14,NA,NA,No schooling,No,Not applicable,Disability
585100610000000801,04,7,2,88,7,NA,NA,Grade 7/Standard 5/ABET/AET 3,No,Not applicable,Family commitment (e.g. child minding)
585100610000002601,01,11,2,88,7,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Family commitment (e.g. child minding)
585100610000002601,02,12,2,88,8,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Education useless / not interesting
585100610000002601,03,11,1,2,88,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,Yes,School (Grade R-12),Not applicable
585100610000004401,02,12,2,88,2,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Completed education / satisfied / doesn't want to study
585100610000004401,03,11,1,2,88,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,Yes,School (Grade R-12),Not applicable
585100610000004401,04,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
585100610000004401,05,10,1,2,88,NA,NA,Grade 10/Standard 8/Form 3/NCV 2,Yes,School (Grade R-12),Not applicable
585100610000008001,01,8,2,88,7,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Family commitment (e.g. child minding)
585100610000008001,02,7,1,2,88,NA,NA,Grade 7/Standard 5/ABET/AET 3,Yes,School (Grade R-12),Not applicable
585100610000009801,01,3,2,88,1,NA,NA,Grade 3/Standard 1/ABET/AET 1,No,Not applicable,Too old/young
585100610000013401,01,12,2,88,7,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Family commitment (e.g. child minding)
585100610000015201,02,11,2,88,7,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Family commitment (e.g. child minding)
586100170000001401,02,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
586100170000003901,01,7,2,88,17,NA,NA,Grade 7/Standard 5/ABET/AET 3,No,Not applicable,No time / too busy
586100170000006401,02,11,2,88,18,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Other reason
586100170000006401,03,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
586100170000008901,01,21,2,88,18,NA,NA,Higher/National/Advanced Certificate with Grade 12/NQF 5,No,Not applicable,Other reason
586100170000011401,01,29,2,88,18,NA,NA,NA,No,Not applicable,Other reason
586100170000011401,02,11,2,88,10,NA,NA,Grade 11/Standard 9/Form 4/NCV 3,No,Not applicable,Illness
586100170000011401,03,12,2,88,18,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Other reason
586100170000011401,04,8,2,88,10,NA,NA,Grade 8/Standard 6/Form 1,No,Not applicable,Illness
586100170000013901,03,12,2,88,16,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Not accepted for enrolment
586100170000023901,01,12,2,88,1,NA,NA,Grade 12/Standard 10/Form 5/NSC/Matric/NCV 4,No,Not applicable,Too old/young
